delta_t	error
0.853600	3.016958
0.853700	3.017672
0.853800	3.018324
0.853900	3.019224
0.854000	3.020052
0.854100	3.020872
0.854200	3.021684
0.854300	3.022487
0.854400	3.023314
0.854500	3.024117
0.854600	3.024841
0.854700	3.025534
0.854800	3.026237
0.854900	3.026957
0.855000	3.027711
0.855100	3.028500
0.855200	3.029318
0.855300	3.030145
0.855400	3.030975
0.855500	3.031872
0.855600	3.032759
0.855700	3.033589
0.855800	3.034470
0.855900	3.035364
0.856000	3.036220
0.856100	3.037081
0.856200	3.037968
0.856300	3.038892
0.856400	3.039844
0.856500	3.040745
0.856600	3.041610
0.856700	3.042446
0.856800	3.043379
0.856900	3.044369
0.857000	3.045190
0.857100	3.045899
0.857200	3.046692
0.857300	3.047575
0.857400	3.048458
0.857500	3.049432
0.857600	3.050337
0.857700	3.051276
0.857800	3.052209
0.857900	3.053172
0.858000	3.054165
0.858100	3.055030
0.858200	3.055877
0.858300	3.057069
0.858400	3.057895
0.858500	3.058514
0.858600	3.059327
0.858700	3.060123
0.858800	3.061000
0.858900	3.061927
0.859000	3.062761
0.859100	3.063628
0.859200	3.064532
0.859300	3.065445
0.859400	3.066352
0.859500	3.067240
0.859600	3.068155
0.859700	3.069045
0.859800	3.069857
0.859900	3.070729
0.860000	3.071555
0.860100	3.072351
0.860200	3.073154
0.860300	3.073964
0.860400	3.074809
0.860500	3.075646
0.860600	3.076496
0.860700	3.077399
0.860800	3.078347
0.860900	3.079357
0.861000	3.080315
0.861100	3.081251
0.861200	3.082184
0.861300	3.082982
0.861400	3.083732
0.861500	3.084564
0.861600	3.085447
0.861700	3.086392
0.861800	3.087288
0.861900	3.088081
0.862000	3.088944
0.862100	3.089859
0.862200	3.090780
0.862300	3.091720
0.862400	3.092592
0.862500	3.093522
0.862600	3.094425
0.862700	3.095351
0.862800	3.096317
0.862900	3.097125
0.863000	3.098098
0.863100	3.099067
0.863200	3.099866
0.863300	3.100911
0.863400	3.101799
0.863500	3.102711
0.863600	3.103668
0.863700	3.104396
0.863800	3.105197
0.863900	3.106071
0.864000	3.106928
0.864100	3.107782
0.864200	3.108602
0.864300	3.109407
0.864400	3.110208
0.864500	3.111045
0.864600	3.111909
0.864700	3.112754
0.864800	3.113629
0.864900	3.114533
0.865000	3.115406
0.865100	3.116254
0.865200	3.117085
0.865300	3.117931
0.865400	3.118721
0.865500	3.119493
0.865600	3.120313
0.865700	3.121167
0.865800	3.122023
0.865900	3.122826
0.866000	3.123630
0.866100	3.124451
0.866200	3.125209
0.866300	3.125983
0.866400	3.126866
0.866500	3.127770
0.866600	3.128704
0.866700	3.129672
0.866800	3.130642
0.866900	3.131551
0.867000	3.132472
0.867100	3.133328
0.867200	3.134108
0.867300	3.135001
0.867400	3.135827
0.867500	3.136603
0.867600	3.137404
0.867700	3.138242
0.867800	3.139189
0.867900	3.140073
0.868000	3.141093
0.868100	3.142037
0.868200	3.142872
0.868300	3.143911
0.868400	3.144764
0.868500	3.145620
0.868600	3.146516
0.868700	3.147465
0.868800	3.148402
0.868900	3.149233
0.869000	3.150038
0.869100	3.150843
0.869200	3.151623
0.869300	3.152436
0.869400	3.153300
0.869500	3.154181
0.869600	3.155033
0.869700	3.155870
0.869800	3.156735
0.869900	3.157637
0.870000	3.158485
0.870100	3.159300
0.870200	3.160118
0.870300	3.160846
0.870400	3.161536
0.870500	3.162269
0.870600	3.163057
0.870700	3.163912
0.870800	3.164807
0.870900	3.165738
0.871000	3.166658
0.871100	3.167604
0.871200	3.168470
0.871300	3.169232
0.871400	3.169983
0.871500	3.170762
0.871600	3.171604
0.871700	3.172381
0.871800	3.173065
0.871900	3.173762
0.872000	3.174515
0.872100	3.175338
0.872200	3.176079
0.872300	3.176882
0.872400	3.177750
0.872500	3.178681
0.872600	3.179650
0.872700	3.180759
0.872800	3.181886
0.872900	3.182525
0.873000	3.183245
0.873100	3.184099
0.873200	3.185074
0.873300	3.186012
0.873400	3.186786
0.873500	3.187603
0.873600	3.188397
0.873700	3.189201
0.873800	3.190019
0.873900	3.190842
0.874000	3.191687
0.874100	3.192601
0.874200	3.193554
0.874300	3.194440
0.874400	3.195375
0.874500	3.196248
0.874600	3.197066
0.874700	3.197906
0.874800	3.198781
0.874900	3.199687
0.875000	3.200576
0.875100	3.201450
0.875200	3.202320
0.875300	3.203181
0.875400	3.204025
0.875500	3.204850
0.875600	3.205677
0.875700	3.206479
0.875800	3.207301
0.875900	3.208151
0.876000	3.209028
0.876100	3.209842
0.876200	3.210658
0.876300	3.211513
0.876400	3.212377
0.876500	3.213202
0.876600	3.213892
0.876700	3.214712
0.876800	3.215629
0.876900	3.216556
0.877000	3.217548
0.877100	3.218585
0.877200	3.219429
0.877300	3.220158
0.877400	3.221010
0.877500	3.221918
0.877600	3.222832
0.877700	3.223814
0.877800	3.224802
0.877900	3.225588
0.878000	3.226542
0.878100	3.227329
0.878200	3.228292
0.878300	3.229078
0.878400	3.229673
0.878500	3.230494
0.878600	3.231400
0.878700	3.232264
0.878800	3.233108
0.878900	3.234046
0.879000	3.235059
0.879100	3.236065
0.879200	3.237025
0.879300	3.237882
0.879400	3.238695
0.879500	3.239505
0.879600	3.240323
0.879700	3.241166
0.879800	3.241981
0.879900	3.242765
0.880000	3.243563
0.880100	3.244386
0.880200	3.245231
0.880300	3.246007
0.880400	3.246755
0.880500	3.247611
0.880600	3.248549
0.880700	3.249429
0.880800	3.250143
0.880900	3.250814
0.881000	3.251549
0.881100	3.252423
0.881200	3.253301
0.881300	3.254178
0.881400	3.255095
0.881500	3.256015
0.881600	3.256824
0.881700	3.257703
0.881800	3.258606
0.881900	3.259433
0.882000	3.260221
0.882100	3.261084
0.882200	3.262014
0.882300	3.262780
0.882400	3.263634
0.882500	3.264483
0.882600	3.265370
0.882700	3.266374
0.882800	3.267296
0.882900	3.268046
0.883000	3.269043
0.883100	3.269720
0.883200	3.270527
0.883300	3.271641
0.883400	3.272801
0.883500	3.273616
0.883600	3.274305
0.883700	3.275115
0.883800	3.275989
0.883900	3.276882
0.884000	3.277797
0.884100	3.278735
0.884200	3.279697
0.884300	3.280698
0.884400	3.281677
0.884500	3.282618
0.884600	3.283515
0.884700	3.284361
0.884800	3.285219
0.884900	3.286126
0.885000	3.286948
0.885100	3.287695
0.885200	3.288449
0.885300	3.289228
0.885400	3.290011
0.885500	3.290723
0.885600	3.291494
0.885700	3.292332
0.885800	3.293233
0.885900	3.294184
0.886000	3.295178
0.886100	3.296225
0.886200	3.297181
0.886300	3.297919
0.886400	3.298665
0.886500	3.299483
0.886600	3.300347
0.886700	3.301149
0.886800	3.301978
0.886900	3.302758
0.887000	3.303516
0.887100	3.304331
0.887200	3.305261
0.887300	3.306412
0.887400	3.307585
0.887500	3.308477
0.887600	3.309155
0.887700	3.309822
0.887800	3.310569
0.887900	3.311423
0.888000	3.312334
0.888100	3.313181
0.888200	3.314202
0.888300	3.314976
0.888400	3.315841
0.888500	3.316685
0.888600	3.317563
0.888700	3.318453
0.888800	3.319329
0.888900	3.320227
0.889000	3.321178
0.889100	3.322146
0.889200	3.323090
0.889300	3.324035
0.889400	3.324939
0.889500	3.325851
0.889600	3.326792
0.889700	3.327727
0.889800	3.328550
0.889900	3.329307
0.890000	3.330088
0.890100	3.330906
0.890200	3.331716
0.890300	3.332512
0.890400	3.333320
0.890500	3.334107
0.890600	3.334808
0.890700	3.335545
0.890800	3.336351
0.890900	3.337201
0.891000	3.338057
0.891100	3.338975
0.891200	3.339984
0.891300	3.340932
0.891400	3.341725
0.891500	3.342577
0.891600	3.343529
0.891700	3.344552
0.891800	3.345726
0.891900	3.346712
0.892000	3.347529
0.892100	3.348456
0.892200	3.349477
0.892300	3.350321
0.892400	3.351117
0.892500	3.351947
0.892600	3.352821
0.892700	3.353678
0.892800	3.354540
0.892900	3.355461
0.893000	3.356343
0.893100	3.357159
0.893200	3.358099
0.893300	3.358881
0.893400	3.359709
0.893500	3.360605
0.893600	3.361527
0.893700	3.362415
0.893800	3.363260
0.893900	3.363976
0.894000	3.364683
0.894100	3.365408
0.894200	3.366038
0.894300	3.366679
0.894400	3.367415
0.894500	3.368251
0.894600	3.369174
0.894700	3.370134
0.894800	3.371091
0.894900	3.372030
0.895000	3.372939
0.895100	3.373871
0.895200	3.374796
0.895300	3.375641
0.895400	3.376509
0.895500	3.377463
0.895600	3.378390
0.895700	3.379089
0.895800	3.379717
0.895900	3.380425
0.896000	3.381196
0.896100	3.382014
0.896200	3.382894
0.896300	3.383776
0.896400	3.384744
0.896500	3.385837
0.896600	3.386731
0.896700	3.387375
0.896800	3.388066
0.896900	3.388835
0.897000	3.389574
0.897100	3.390357
0.897200	3.391173
0.897300	3.392026
0.897400	3.392896
0.897500	3.393691
0.897600	3.394595
0.897700	3.395521
0.897800	3.396335
0.897900	3.397251
0.898000	3.398128
0.898100	3.398888
0.898200	3.399723
0.898300	3.400793
0.898400	3.401765
0.898500	3.402562
0.898600	3.403555
0.898700	3.404426
0.898800	3.405410
0.898900	3.406434
0.899000	3.407366
0.899100	3.408334
0.899200	3.409245
0.899300	3.410148
0.899400	3.411044
0.899500	3.411901
0.899600	3.412676
0.899700	3.413464
0.899800	3.414336
0.899900	3.415229
0.900000	3.416039
0.900100	3.416878
0.900200	3.417806
0.900300	3.418720
0.900400	3.419555
0.900500	3.420329
0.900600	3.421143
0.900700	3.422072
0.900800	3.423059
0.900900	3.424041
0.901000	3.424863
0.901100	3.425645
0.901200	3.426571
0.901300	3.427519
0.901400	3.428265
0.901500	3.429057
0.901600	3.429910
0.901700	3.430718
0.901800	3.431517
0.901900	3.432301
0.902000	3.433079
0.902100	3.433858
0.902200	3.434624
0.902300	3.435538
0.902400	3.436527
0.902500	3.437318
0.902600	3.438220
0.902700	3.439203
0.902800	3.440100
0.902900	3.441047
0.903000	3.442101
0.903100	3.443037
0.903200	3.443715
0.903300	3.444445
0.903400	3.445249
0.903500	3.446001
0.903600	3.446806
0.903700	3.447549
0.903800	3.448434
0.903900	3.449443
0.904000	3.450347
0.904100	3.451247
0.904200	3.452110
0.904300	3.453022
0.904400	3.454043
0.904500	3.455158
0.904600	3.456230
0.904700	3.457084
0.904800	3.457768
0.904900	3.458531
0.905000	3.459370
0.905100	3.460246
0.905200	3.461139
0.905300	3.462015
0.905400	3.462874
0.905500	3.463823
0.905600	3.464809
0.905700	3.465682
0.905800	3.466481
0.905900	3.467316
0.906000	3.468164
0.906100	3.468974
0.906200	3.469774
0.906300	3.470582
0.906400	3.471391
0.906500	3.472219
0.906600	3.473064
0.906700	3.473922
0.906800	3.474804
0.906900	3.475691
0.907000	3.476722
0.907100	3.477832
0.907200	3.478621
0.907300	3.479303
0.907400	3.480083
0.907500	3.480944
0.907600	3.481811
0.907700	3.482617
0.907800	3.483459
0.907900	3.484284
0.908000	3.485124
0.908100	3.485937
0.908200	3.486571
0.908300	3.487259
0.908400	3.487995
0.908500	3.488745
0.908600	3.489496
0.908700	3.490283
0.908800	3.491313
0.908900	3.492630
0.909000	3.493358
0.909100	3.493832
0.909200	3.494554
0.909300	3.495475
0.909400	3.496504
0.909500	3.497394
0.909600	3.498218
0.909700	3.499068
0.909800	3.499922
0.909900	3.500739
0.910000	3.501502
0.910100	3.502207
0.910200	3.502953
0.910300	3.503771
0.910400	3.504521
0.910500	3.505174
0.910600	3.505924
0.910700	3.506744
0.910800	3.507605
0.910900	3.508533
0.911000	3.509467
0.911100	3.510351
0.911200	3.511252
0.911300	3.512256
0.911400	3.513325
0.911500	3.514359
0.911600	3.515102
0.911700	3.515716
0.911800	3.516478
0.911900	3.517264
0.912000	3.518025
0.912100	3.518812
0.912200	3.519596
0.912300	3.520476
0.912400	3.521471
0.912500	3.522562
0.912600	3.523490
0.912700	3.524274
0.912800	3.525096
0.912900	3.525937
0.913000	3.526871
0.913100	3.527738
0.913200	3.528431
0.913300	3.529169
0.913400	3.530005
0.913500	3.530931
0.913600	3.532060
0.913700	3.533198
0.913800	3.533881
0.913900	3.534707
0.914000	3.535612
0.914100	3.536513
0.914200	3.537362
0.914300	3.538187
0.914400	3.539027
0.914500	3.540003
0.914600	3.541199
0.914700	3.542104
0.914800	3.542752
0.914900	3.543502
0.915000	3.544258
0.915100	3.545054
0.915200	3.545896
0.915300	3.546841
0.915400	3.547712
0.915500	3.548482
0.915600	3.549273
0.915700	3.550172
0.915800	3.551163
0.915900	3.552198
0.916000	3.553144
0.916100	3.554126
0.916200	3.555229
0.916300	3.556067
0.916400	3.556789
0.916500	3.557673
0.916600	3.558483
0.916700	3.559170
0.916800	3.559933
0.916900	3.560729
0.917000	3.561556
0.917100	3.562379
0.917200	3.563234
0.917300	3.564127
0.917400	3.564986
0.917500	3.565993
0.917600	3.566906
0.917700	3.567877
0.917800	3.568996
0.917900	3.569841
0.918000	3.570588
0.918100	3.571451
0.918200	3.572361
0.918300	3.573295
0.918400	3.574391
0.918500	3.575313
0.918600	3.576108
0.918700	3.577010
0.918800	3.577913
0.918900	3.578956
0.919000	3.579744
0.919100	3.580494
0.919200	3.581347
0.919300	3.582228
0.919400	3.583162
0.919500	3.584003
0.919600	3.584874
0.919700	3.585935
0.919800	3.586646
0.919900	3.587520
0.920000	3.588555
0.920100	3.589686
0.920200	3.590582
0.920300	3.591363
0.920400	3.592336
0.920500	3.593346
0.920600	3.594274
0.920700	3.595112
0.920800	3.595889
0.920900	3.596779
0.921000	3.597585
0.921100	3.598341
0.921200	3.599260
0.921300	3.600164
0.921400	3.600973
0.921500	3.601804
0.921600	3.602679
0.921700	3.603580
0.921800	3.604405
0.921900	3.605134
0.922000	3.605872
0.922100	3.606741
0.922200	3.607737
0.922300	3.608501
0.922400	3.609056
0.922500	3.609813
0.922600	3.610628
0.922700	3.611331
0.922800	3.612171
0.922900	3.613165
0.923000	3.614145
0.923100	3.615110
0.923200	3.616067
0.923300	3.616966
0.923400	3.617870
0.923500	3.618755
0.923600	3.619705
0.923700	3.620584
0.923800	3.621287
0.923900	3.622083
0.924000	3.622931
0.924100	3.623762
0.924200	3.624597
0.924300	3.625524
0.924400	3.626641
0.924500	3.627482
0.924600	3.627960
0.924700	3.628683
0.924800	3.629557
0.924900	3.630425
0.925000	3.631295
0.925100	3.632205
0.925200	3.633167
0.925300	3.634181
0.925400	3.635135
0.925500	3.636153
0.925600	3.637112
0.925700	3.638064
0.925800	3.638971
0.925900	3.639759
0.926000	3.640647
0.926100	3.641557
0.926200	3.642428
0.926300	3.643228
0.926400	3.644032
0.926500	3.644851
0.926600	3.645708
0.926700	3.646564
0.926800	3.647437
0.926900	3.648454
0.927000	3.649358
0.927100	3.649913
0.927200	3.650588
0.927300	3.651391
0.927400	3.652175
0.927500	3.653004
0.927600	3.653885
0.927700	3.654776
0.927800	3.655615
0.927900	3.656450
0.928000	3.657337
0.928100	3.658307
0.928200	3.659153
0.928300	3.659854
0.928400	3.660653
0.928500	3.661526
0.928600	3.662525
0.928700	3.663464
0.928800	3.664263
0.928900	3.665099
0.929000	3.665990
0.929100	3.666870
0.929200	3.667834
0.929300	3.668663
0.929400	3.669504
0.929500	3.670352
0.929600	3.671216
0.929700	3.672082
0.929800	3.672935
0.929900	3.673781
0.930000	3.674588
0.930100	3.675526
0.930200	3.676379
0.930300	3.677214
0.930400	3.678083
0.930500	3.678949
0.930600	3.679962
0.930700	3.680942
0.930800	3.681967
0.930900	3.683068
0.931000	3.684233
0.931100	3.685175
0.931200	3.686228
0.931300	3.687423
0.931400	3.688397
0.931500	3.689290
0.931600	3.690372
0.931700	3.691525
0.931800	3.692274
0.931900	3.692866
0.932000	3.693621
0.932100	3.694447
0.932200	3.695352
0.932300	3.696248
0.932400	3.697127
0.932500	3.698080
0.932600	3.699062
0.932700	3.699975
0.932800	3.700837
0.932900	3.701723
0.933000	3.702694
0.933100	3.703769
0.933200	3.704612
0.933300	3.705363
0.933400	3.706349
0.933500	3.707211
0.933600	3.708001
0.933700	3.708912
0.933800	3.709864
0.933900	3.710873
0.934000	3.711851
0.934100	3.712702
0.934200	3.713626
0.934300	3.714600
0.934400	3.715601
0.934500	3.716500
0.934600	3.717530
0.934700	3.718506
0.934800	3.719361
0.934900	3.720220
0.935000	3.721094
0.935100	3.722047
0.935200	3.723078
0.935300	3.724287
0.935400	3.725282
0.935500	3.725951
0.935600	3.726754
0.935700	3.727642
0.935800	3.728586
0.935900	3.729525
0.936000	3.730428
0.936100	3.731486
0.936200	3.732492
0.936300	3.733367
0.936400	3.734412
0.936500	3.735295
0.936600	3.736249
0.936700	3.737249
0.936800	3.738256
0.936900	3.739244
0.937000	3.740313
0.937100	3.741349
0.937200	3.742442
0.937300	3.743486
0.937400	3.744458
0.937500	3.745400
0.937600	3.746340
0.937700	3.747380
0.937800	3.748594
0.937900	3.749532
0.938000	3.750101
0.938100	3.750789
0.938200	3.751567
0.938300	3.752275
0.938400	3.753023
0.938500	3.753835
0.938600	3.754708
0.938700	3.755615
0.938800	3.756469
0.938900	3.757333
0.939000	3.758367
0.939100	3.759540
0.939200	3.760550
0.939300	3.761383
0.939400	3.762360
0.939500	3.763275
0.939600	3.764252
0.939700	3.765215
0.939800	3.766126
0.939900	3.767090
0.940000	3.768162
0.940100	3.769345
0.940200	3.770203
0.940300	3.770870
0.940400	3.771762
0.940500	3.772794
0.940600	3.773927
0.940700	3.775161
0.940800	3.776277
0.940900	3.777263
0.941000	3.778271
0.941100	3.779298
0.941200	3.780309
0.941300	3.781260
0.941400	3.782258
0.941500	3.782989
0.941600	3.783789
0.941700	3.784658
0.941800	3.785513
0.941900	3.786361
0.942000	3.787249
0.942100	3.788045
0.942200	3.788779
0.942300	3.789728
0.942400	3.790721
0.942500	3.791848
0.942600	3.792868
0.942700	3.793764
0.942800	3.794817
0.942900	3.795902
0.943000	3.796658
0.943100	3.797488
0.943200	3.798453
0.943300	3.799403
0.943400	3.800298
0.943500	3.801184
0.943600	3.802114
0.943700	3.803052
0.943800	3.804000
0.943900	3.805013
0.944000	3.805960
0.944100	3.806933
0.944200	3.807928
0.944300	3.808974
0.944400	3.810005
0.944500	3.810780
0.944600	3.811520
0.944700	3.812378
0.944800	3.813349
0.944900	3.814318
0.945000	3.815071
0.945100	3.815768
0.945200	3.816655
0.945300	3.817620
0.945400	3.818477
0.945500	3.819415
0.945600	3.820383
0.945700	3.821364
0.945800	3.822243
0.945900	3.822942
0.946000	3.823642
0.946100	3.824362
0.946200	3.825167
0.946300	3.826133
0.946400	3.827178
0.946500	3.827968
0.946600	3.828778
0.946700	3.829646
0.946800	3.830523
0.946900	3.831380
0.947000	3.832173
0.947100	3.832965
0.947200	3.833911
0.947300	3.835109
0.947400	3.836055
0.947500	3.836715
0.947600	3.837553
0.947700	3.838437
0.947800	3.839382
0.947900	3.840331
0.948000	3.841274
0.948100	3.842279
0.948200	3.843215
0.948300	3.844128
0.948400	3.845096
0.948500	3.846017
0.948600	3.846856
0.948700	3.847606
0.948800	3.848378
0.948900	3.849308
0.949000	3.850428
0.949100	3.851723
0.949200	3.852570
0.949300	3.853019
0.949400	3.853660
0.949500	3.854527
0.949600	3.855474
0.949700	3.856453
0.949800	3.857458
0.949900	3.858459
0.950000	3.859397
0.950100	3.860351
0.950200	3.861409
0.950300	3.862388
0.950400	3.863125
0.950500	3.863975
0.950600	3.864790
0.950700	3.865620
0.950800	3.866462
0.950900	3.867251
0.951000	3.868126
0.951100	3.869119
0.951200	3.870101
0.951300	3.871020
0.951400	3.872056
0.951500	3.872951
0.951600	3.873813
0.951700	3.874815
0.951800	3.875791
0.951900	3.876773
0.952000	3.877859
0.952100	3.878668
0.952200	3.879420
0.952300	3.880275
0.952400	3.881150
0.952500	3.882069
0.952600	3.883068
0.952700	3.883955
0.952800	3.884903
0.952900	3.885748
0.953000	3.886672
0.953100	3.887605
0.953200	3.888528
0.953300	3.889507
0.953400	3.890428
0.953500	3.891360
0.953600	3.892339
0.953700	3.893040
0.953800	3.893858
0.953900	3.894844
0.954000	3.895583
0.954100	3.896379
0.954200	3.897283
0.954300	3.898158
0.954400	3.899178
0.954500	3.900283
0.954600	3.901303
0.954700	3.902366
0.954800	3.903395
0.954900	3.904388
0.955000	3.905380
0.955100	3.906248
0.955200	3.907039
0.955300	3.907934
0.955400	3.908824
0.955500	3.909838
0.955600	3.910667
0.955700	3.911575
0.955800	3.912543
0.955900	3.913375
0.956000	3.914212
0.956100	3.915200
0.956200	3.916240
0.956300	3.917040
0.956400	3.917830
0.956500	3.918816
0.956600	3.919739
0.956700	3.920745
0.956800	3.921768
0.956900	3.922576
0.957000	3.923530
0.957100	3.924475
0.957200	3.925499
0.957300	3.926533
0.957400	3.927493
0.957500	3.928420
0.957600	3.929396
0.957700	3.930373
0.957800	3.931450
0.957900	3.932240
0.958000	3.933078
0.958100	3.933934
0.958200	3.934973
0.958300	3.935994
0.958400	3.936683
0.958500	3.937385
0.958600	3.938306
0.958700	3.939175
0.958800	3.940089
0.958900	3.941121
0.959000	3.941982
0.959100	3.943039
0.959200	3.944166
0.959300	3.945178
0.959400	3.946074
0.959500	3.946919
0.959600	3.947759
0.959700	3.948577
0.959800	3.949393
0.959900	3.950267
0.960000	3.951287
0.960100	3.952240
0.960200	3.953244
0.960300	3.954194
0.960400	3.955297
0.960500	3.956640
0.960600	3.957421
0.960700	3.958074
0.960800	3.958878
0.960900	3.959744
0.961000	3.960635
0.961100	3.961465
0.961200	3.962271
0.961300	3.963157
0.961400	3.964049
0.961500	3.964949
0.961600	3.965862
0.961700	3.966832
0.961800	3.967720
0.961900	3.968554
0.962000	3.969447
0.962100	3.970203
0.962200	3.971048
0.962300	3.971999
0.962400	3.973047
0.962500	3.974199
0.962600	3.975183
0.962700	3.975862
0.962800	3.976618
0.962900	3.977500
0.963000	3.978392
0.963100	3.979291
0.963200	3.980284
0.963300	3.981394
0.963400	3.982148
0.963500	3.982727
0.963600	3.983466
